#Date,Temperatur,Luftfuktighet
2020-01-09 06:53:06,20,24
2020-01-09 07:59:30,20,27
2020-01-09 08:53:54,20.3,67
2020-01-09 09:52:18,20.4,73
2020-01-09 10:50:42,20.7,74
2020-01-09 11:59:30,20.7,74
2020-01-09 12:55:30,20.4,72
2020-01-09 13:55:30,20.6,72
2020-01-09 14:48:18,20.6,69
2020-01-09 15:49:06,20.3,59
2020-01-09 16:54:42,20.4,39
2020-01-09 17:54:41,20.7,62
2020-01-09 18:51:29,20.5,62
2020-01-09 19:55:29,20.5,62
2020-01-09 20:57:53,20.1,62
2020-01-09 21:51:29,20.4,62
2020-01-09 22:55:29,20.7,20
2020-01-09 23:57:53,20.6,20
2020-01-10 00:51:29,20.5,20
2020-01-10 01:53:53,20.2,20
2020-01-10 02:57:05,20.4,20
2020-01-10 03:59:29,20.6,20
2020-01-10 04:51:29,20.6,20
2020-01-10 05:53:56,20.4,20
2020-01-10 06:56:17,20.2,20
2020-01-10 07:59:29,20.1,20
2020-01-10 08:51:29,20.3,58
2020-01-10 09:54:41,20.5,71
2020-01-10 10:57:05,20.6,71
2020-01-10 11:59:29,20.2,74
2020-01-10 12:52:17,20.4,75
2020-01-10 13:54:41,20.6,72
2020-01-10 14:57:05,20.7,71
2020-01-10 15:51:29,20.6,60
2020-01-10 16:57:52,20.7,36
2020-01-10 17:52:17,20.9,62
2020-01-10 18:57:52,21,35
2020-01-10 19:59:28,20.8,36
2020-01-10 20:54:40,20.4,37
2020-01-10 21:57:52,20.3,62
2020-01-10 22:49:52,20.6,62
2020-01-10 23:54:41,20.7,20
2020-01-11 00:59:28,20.6,20
2020-01-11 01:53:52,20.7,20
2020-01-11 02:57:04,20.7,20
2020-01-11 03:51:28,20.7,20
2020-01-11 04:55:28,20.3,20
2020-01-11 05:59:28,20.4,20
2020-01-11 06:51:28,20.6,20
2020-01-11 07:56:16,20.7,24
2020-01-11 08:57:52,20.6,68
2020-01-11 09:08:16,20.6,69
2020-01-11 09:08:16,20.6,69
2020-01-11 11:58:40,21.1,73
2020-01-11 12:50:40,20.9,71
2020-01-11 13:55:27,20.9,68
2020-01-11 14:57:51,21.4,66
2020-01-11 15:50:39,21.9,62
2020-01-11 16:53:51,22.2,61
2020-01-11 17:56:15,22.3,61
2020-01-11 18:58:39,21.8,61
2020-01-11 19:54:39,22.1,61
2020-01-11 20:57:51,21.7,61
2020-01-11 21:51:27,21.9,61
2020-01-11 22:53:51,21.8,61
2020-01-11 23:57:03,21.8,20
2020-01-12 01:00:15,21.3,20
2020-01-12 01:57:03,21,20
2020-01-12 02:09:03,20.9,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 03:50:39,20.6,20
2020-01-12 14:56:14,21,72
2020-01-12 15:52:14,21.7,67
2020-01-12 16:56:14,21.8,61
2020-01-12 17:50:38,22,61
2020-01-12 18:58:38,22.1,61
2020-01-12 19:58:38,22.1,61
2020-01-12 20:52:14,21.6,61
2020-01-12 21:58:38,21.5,60
2020-01-12 22:32:14,21.7,20
2020-01-12 23:52:14,21.4,20
2020-01-12 23:52:14,21.4,20
2020-01-12 23:52:14,21.4,20
2020-01-12 23:52:14,21.4,20
2020-01-12 23:52:14,21.4,20
2020-01-12 23:52:14,21.4,20
2020-01-13 05:44:14,20.8,20
2020-01-13 05:44:14,20.8,20
2020-01-13 07:39:26,20.6,20
2020-01-13 08:51:25,20.2,71
2020-01-13 09:55:25,20.5,76
2020-01-13 10:53:49,20.9,75
2020-01-13 11:32:13,20.9,74
2020-01-13 12:50:37,21.1,74
2020-01-13 13:51:25,21.2,74
2020-01-13 14:54:37,20.9,73
2020-01-13 15:53:01,20.8,66
2020-01-13 16:53:49,20.9,62
2020-01-13 17:41:49,20.9,62
2020-01-13 18:55:25,20.7,62
2020-01-13 19:50:37,20.6,62
2020-01-13 20:50:37,20.6,62
2020-01-13 21:45:49,21,62
2020-01-13 22:44:13,21.2,20
2020-01-13 22:44:13,21.2,20
2020-01-14 00:43:25,20.9,20
2020-01-14 01:57:49,20.7,20
2020-01-14 02:52:13,20.4,20
2020-01-14 03:41:49,20.6,20
2020-01-14 04:55:25,20.6,20
2020-01-14 05:52:13,20.6,20
2020-01-14 06:56:12,20.5,21
2020-01-14 07:38:36,20.5,20
2020-01-14 08:35:24,20.6,43
2020-01-14 09:57:00,20.5,63
2020-01-14 10:49:48,20.2,67
2020-01-14 11:50:36,20.2,75
2020-01-14 12:57:00,20.5,71
2020-01-14 13:53:00,20.6,74
2020-01-14 14:46:36,20.6,73
2020-01-14 15:57:00,20.4,65
2020-01-14 16:52:12,20.4,37
2020-01-14 18:00:12,20.4,36
2020-01-14 18:53:00,20.3,36
2020-01-14 19:58:38,20.2,36
2020-01-14 20:50:36,20.1,36
2020-01-14 21:53:48,20.1,37
2020-01-14 22:57:48,20.3,62
2020-01-14 23:54:36,20.4,20
2020-01-15 00:53:48,20.3,20
2020-01-15 01:55:24,20.3,20
2020-01-15 02:57:00,20.3,20
2020-01-15 03:57:00,20.3,20
2020-01-15 04:50:35,20.2,20
2020-01-15 05:55:24,20.2,20
2020-01-15 06:51:23,20.2,23
2020-01-15 08:00:11,20.2,20
2020-01-15 08:56:11,20.2,54
2020-01-15 09:51:23,20.2,70
2020-01-15 10:56:59,20.1,74
2020-01-15 11:49:47,20.1,74
2020-01-15 12:56:11,20.3,75
2020-01-15 13:59:23,20.3,74
2020-01-15 14:51:23,20.3,72
2020-01-15 15:54:35,20.2,62
2020-01-15 16:56:59,20.2,38
2020-01-15 17:50:35,20.2,39
2020-01-15 18:53:47,20.3,62
2020-01-15 20:00:12,20.5,62
2020-01-15 20:52:11,20.5,62
2020-01-15 21:49:47,20.9,62
2020-01-15 22:55:23,20.7,20
2020-01-15 23:58:35,20.4,20
2020-01-16 00:51:23,20.4,20
2020-01-16 01:53:47,20.1,20
2020-01-16 02:57:46,20.2,20
2020-01-16 04:00:10,20.3,20
2020-01-16 04:52:10,20.3,20
2020-01-16 05:54:34,20.3,20
2020-01-16 06:56:58,20.2,20
2020-01-16 07:59:22,20.2,23
2020-01-16 08:51:22,20.3,63
2020-01-16 09:53:46,20.2,72
2020-01-16 10:56:10,20.2,75
2020-01-16 11:58:34,20.2,75
2020-01-16 12:50:35,20.3,75
2020-01-16 13:59:22,20.2,75
2020-01-16 14:48:58,20.2,74
2020-01-16 15:52:10,19.9,66
2020-01-16 16:54:34,19.9,37
2020-01-16 17:56:58,20.5,62
2020-01-16 18:52:58,20.7,62
2020-01-16 19:52:58,20.7,62
2020-01-16 20:56:58,20.8,62
2020-01-16 21:56:58,20.9,62
2020-01-16 22:49:46,21.4,20
2020-01-16 23:21:46,21.1,20
2020-01-17 00:56:09,20.6,20
2020-01-17 01:56:09,20.4,20
2020-01-17 02:49:45,20.3,20
2020-01-17 03:52:58,20.3,20
2020-01-17 04:56:09,20.1,20
2020-01-17 05:59:21,20,20
2020-01-17 06:51:21,20.2,23
2020-01-17 07:53:45,20.1,33
2020-01-17 08:57:45,20.2,72
2020-01-17 10:00:11,20.4,75
2020-01-17 10:53:45,20.6,76
2020-01-17 11:56:57,20.7,76
2020-01-17 13:00:09,20.7,75
2020-01-17 13:52:09,20.7,75
2020-01-17 14:54:33,20.5,74
2020-01-17 15:58:33,20.4,65
2020-01-17 16:52:09,20.5,61
2020-01-17 17:54:33,21,62
2020-01-17 18:57:45,21.4,61
2020-01-17 20:00:09,21.2,61
2020-01-17 20:52:09,21.2,61
2020-01-17 21:51:21,21.4,61
2020-01-17 22:58:32,21.9,60
2020-01-17 23:52:56,21.4,20
2020-01-18 00:55:20,21.1,20
2020-01-18 01:57:44,20.9,20
2020-01-18 02:49:46,20.8,20
2020-01-18 03:52:08,20.7,20
2020-01-18 04:54:32,20.6,20
2020-01-18 05:56:56,20.3,20
2020-01-18 06:59:21,20.6,20
2020-01-18 07:51:20,20.6,20
2020-01-18 08:54:32,20.7,68
2020-01-18 09:50:32,20.8,71
2020-01-18 10:57:44,21.7,71
2020-01-18 12:00:08,22.1,71
2020-01-18 12:58:32,22.2,73
2020-01-18 13:54:32,22.2,71
2020-01-18 14:57:44,22.6,70
2020-01-18 15:50:32,22.4,71
2020-01-18 16:55:20,22.6,35
2020-01-18 17:57:44,21.8,35
2020-01-18 18:52:56,21.5,35
2020-01-18 20:00:08,21.2,35
2020-01-18 20:53:44,21,36
2020-01-18 21:56:55,21.2,61
2020-01-18 23:00:09,21.7,61
2020-01-18 23:54:31,21.6,20
2020-01-19 00:26:31,21.2,20
2020-01-19 00:26:31,21.2,20
2020-01-19 00:26:31,21.2,20
2020-01-19 03:48:07,20.6,20
2020-01-19 04:56:55,20.7,20
2020-01-19 05:52:07,20.2,20
2020-01-19 06:55:19,20.2,20
2020-01-19 07:49:43,20.4,31
2020-01-19 08:46:31,20.2,71
2020-01-19 08:46:31,20.2,71
2020-01-19 10:05:43,21.1,74
2020-01-19 11:58:31,21.2,74
2020-01-19 12:51:19,21.5,74
2020-01-19 13:51:19,21.9,74
2020-01-19 14:53:43,21.9,74
2020-01-19 15:56:07,21.9,69
2020-01-19 16:36:07,21.9,61
2020-01-19 17:56:54,21.7,60
2020-01-19 18:56:06,21.4,60
2020-01-19 19:44:06,21.1,60
2020-01-19 21:00:06,20.9,38
2020-01-19 21:52:06,21.4,37
2020-01-19 22:54:31,21.4,20
2020-01-19 23:56:54,21.1,20
2020-01-20 00:59:21,20.6,20
2020-01-20 01:51:18,20.9,20
2020-01-20 02:49:42,21.2,20
2020-01-20 03:58:30,21.2,20
2020-01-20 04:51:18,20.9,20
2020-01-20 05:55:18,21.2,20
2020-01-20 06:58:30,21.2,23
2020-01-20 07:52:06,21.1,22
2020-01-20 08:54:30,21.1,67
2020-01-20 09:56:54,20.9,73
2020-01-20 11:00:07,21.2,74
2020-01-20 11:53:42,21.1,74
2020-01-20 12:56:06,21.1,74
2020-01-20 13:51:18,21.1,75
2020-01-20 14:54:30,21,74
2020-01-20 15:49:41,20.9,70
2020-01-20 16:53:42,20.8,39
2020-01-20 17:56:53,20.8,38
2020-01-20 19:00:05,20.9,61
2020-01-20 19:54:29,20.8,62
2020-01-20 20:56:53,20.8,38
2020-01-20 21:59:17,20.8,37
2020-01-20 22:51:17,20.7,20
2020-01-20 23:53:41,20.6,20
2020-01-21 00:56:53,20.6,20
2020-01-21 01:59:17,20.4,20
2020-01-21 02:51:17,20.4,20
2020-01-21 03:53:41,20.3,20
2020-01-21 04:56:05,20.3,20
2020-01-21 05:58:29,20.2,20
2020-01-21 06:50:29,20.2,24
2020-01-21 07:52:53,20.1,21
2020-01-21 08:55:17,19.8,62
2020-01-21 09:57:41,19.9,72
2020-01-21 11:00:06,20.3,75
2020-01-21 11:52:05,20.4,75
2020-01-21 12:54:29,20.4,75
2020-01-21 13:56:52,20.4,75
2020-01-21 14:59:16,20.4,74
2020-01-21 15:51:16,20.3,71
2020-01-21 16:53:40,20.2,41
2020-01-21 17:56:04,20.2,39
2020-01-21 18:58:28,20.2,38
2020-01-21 20:00:05,20.4,62
2020-01-21 20:52:52,20.1,37
2020-01-21 21:56:04,20.2,37
2020-01-21 23:00:04,20.5,62
2020-01-21 23:22:28,20.6,20
2020-01-21 23:22:28,20.6,20
2020-01-21 23:22:28,20.6,20
2020-01-21 23:22:28,20.6,20
2020-01-21 23:22:28,20.6,20
2020-01-21 23:22:28,20.6,20
2020-01-22 05:49:40,19.6,20
2020-01-22 06:38:28,19.5,23
2020-01-22 07:45:40,19.6,29
2020-01-22 08:54:28,19.7,72
2020-01-22 09:57:40,20.1,75
2020-01-22 10:48:52,20.3,75
2020-01-22 11:47:15,20.4,75
2020-01-22 12:30:27,20.5,75
2020-01-22 13:36:03,20.6,75
2020-01-22 13:36:03,20.6,75
2020-01-22 15:39:15,20.9,73
2020-01-22 16:50:27,20.7,44
2020-01-22 17:50:27,20.4,39
2020-01-22 18:59:15,20.7,62
2020-01-22 20:00:03,21.2,61
2020-01-22 20:55:15,21.1,60
2020-01-22 21:59:15,21.7,61
2020-01-22 22:25:39,21.9,20
2020-01-22 23:58:27,21.2,20
2020-01-23 00:56:52,20.8,20
2020-01-23 01:51:15,21.1,20
2020-01-23 02:53:39,21,20
2020-01-23 04:00:03,20.7,20
2020-01-23 04:41:39,21.1,20
2020-01-23 05:40:03,21.2,20
2020-01-23 06:38:27,20.9,20
2020-01-23 07:49:39,20.8,62
2020-01-23 08:55:15,21.4,70
2020-01-23 10:00:02,21.5,73
2020-01-23 10:49:39,21.4,74
2020-01-23 11:52:02,21.3,74
2020-01-23 12:49:38,21.2,74
2020-01-23 13:51:14,21.1,74
2020-01-23 14:52:50,20.9,71
2020-01-23 15:56:02,20.8,63
2020-01-23 16:36:02,20.8,47
2020-01-23 17:25:39,20.8,37
2020-01-23 18:52:02,20.8,61
2020-01-23 19:55:14,20.8,62
2020-01-23 20:56:02,20.9,62
2020-01-23 21:51:14,20.9,37
2020-01-23 22:58:26,20.9,20
2020-01-23 23:55:14,20.8,20
2020-01-24 00:48:50,20.7,20
2020-01-24 01:57:38,20.6,20
2020-01-24 02:55:14,20.6,20
2020-01-24 03:53:38,20.5,20
2020-01-24 04:55:14,20.3,20
2020-01-24 05:45:38,20.2,20
2020-01-24 06:44:50,20.2,20
2020-01-24 06:44:50,20.2,20
2020-01-24 08:52:01,20.1,60
2020-01-24 09:56:02,20.2,72
2020-01-24 10:48:49,20.4,75
2020-01-24 11:46:25,20.4,74
2020-01-24 12:15:14,20.4,75
2020-01-24 13:56:01,20.5,76
2020-01-24 14:59:13,20.4,72
2020-01-24 15:39:13,20.5,72
2020-01-24 16:57:37,20.4,62
2020-01-24 17:51:13,20.6,61
2020-01-24 18:52:01,20.6,62
2020-01-24 19:52:01,20.5,38
2020-01-24 20:32:01,20.4,38
2020-01-24 21:56:01,20.4,37
2020-01-24 22:49:37,20.6,20
2020-01-24 23:56:01,20.6,20
2020-01-25 00:51:13,20.6,20
2020-01-25 01:59:13,20.5,20
2020-01-25 02:58:25,20.4,20
2020-01-25 03:47:13,20.3,20
2020-01-25 04:54:25,20.1,20
2020-01-25 05:51:12,20.3,20
2020-01-25 06:57:37,20.3,20
2020-01-25 07:56:48,20.3,50
2020-01-25 08:52:48,20,72
2020-01-25 09:59:13,20.5,76
2020-01-25 10:51:12,20.8,77
2020-01-25 11:48:49,20.9,76
2020-01-25 12:59:12,20.8,75
2020-01-25 13:58:24,21.1,74
2020-01-25 14:52:49,21.3,74
2020-01-25 15:38:24,21.4,72
2020-01-25 16:59:12,21.8,61
2020-01-25 17:43:12,21.3,35
2020-01-25 17:43:12,21.3,35
2020-01-25 19:53:36,21,36
2020-01-25 20:56:00,20.9,38
2020-01-25 21:33:36,20.9,38
2020-01-25 22:52:48,20.8,20
2020-01-25 23:24:00,20.7,20
2020-01-26 00:50:24,20.6,20
2020-01-26 01:55:12,20.4,20
2020-01-26 02:55:12,20.2,20
2020-01-26 03:51:11,19.9,20
2020-01-26 04:51:59,20.2,20
2020-01-26 05:53:35,20.4,20
2020-01-26 06:57:35,20.4,20
2020-01-26 07:55:11,20.6,47
2020-01-26 08:42:23,20.7,70
2020-01-26 09:55:11,20.8,74
2020-01-26 10:55:11,21.2,74
2020-01-26 11:50:23,21.7,74
2020-01-26 12:53:35,21.9,74
2020-01-26 13:56:00,22.4,74
2020-01-26 14:58:23,23.2,71
2020-01-26 15:50:23,22.9,71
2020-01-26 16:52:47,22.5,70
2020-01-26 17:55:11,22.3,70
2020-01-26 18:57:35,22.4,69
2020-01-26 19:59:59,22.3,61
2020-01-26 20:51:59,22,60
2020-01-26 21:54:23,21.8,60
2020-01-26 22:56:47,21.4,20
2020-01-26 23:49:35,21.2,20
2020-01-27 00:55:59,21,20
2020-01-27 01:59:12,20.9,20
2020-01-27 02:51:10,20.8,20
2020-01-27 03:53:34,20.7,20
2020-01-27 04:55:58,20.4,20
2020-01-27 05:59:10,20.2,20
2020-01-27 06:53:34,20.3,24
2020-01-27 07:55:59,20.7,62
2020-01-27 08:59:10,20.8,67
2020-01-27 09:51:10,21.1,67
2020-01-27 10:53:35,21.1,72
2020-01-27 11:55:58,21.2,71
2020-01-27 12:59:10,21.1,72
2020-01-27 13:51:10,21.1,71
2020-01-27 14:53:34,21.1,68
2020-01-27 15:55:58,20.8,67
2020-01-27 16:58:22,20.7,62
2020-01-27 17:50:22,21.1,61
2020-01-27 18:46:22,21.3,61
2020-01-27 19:51:12,21.7,60
2020-01-27 20:53:34,22,61
2020-01-27 21:56:46,22.3,61
2020-01-27 22:50:21,22.4,60
2020-01-27 23:52:45,22.1,20
2020-01-28 00:57:33,21.5,20
2020-01-28 01:50:21,21.3,20
2020-01-28 02:49:33,21.1,20
2020-01-28 03:53:33,20.9,20
2020-01-28 04:35:57,20.7,20
2020-01-28 05:55:09,20.3,20
2020-01-28 06:49:33,20.3,23
2020-01-28 07:48:45,20.8,27
2020-01-28 08:51:09,21,60
2020-01-28 09:56:45,21.2,69
2020-01-28 10:50:21,21.6,73
2020-01-28 11:55:09,22.3,73
2020-01-28 12:58:21,21.8,74
2020-01-28 13:50:21,21.7,73
2020-01-28 14:54:21,22.1,72
2020-01-28 15:57:33,22.2,67
2020-01-28 16:51:09,22.2,61
2020-01-28 17:54:21,22.5,61
2020-01-28 18:59:57,22.3,60
2020-01-28 19:51:57,22.6,60
2020-01-28 20:54:20,21.7,60
2020-01-28 21:56:44,21.7,60
2020-01-28 22:50:20,21.7,60
2020-01-28 23:54:20,21.7,20
2020-01-29 00:50:20,21.3,20
2020-01-29 01:55:08,21.1,20
2020-01-29 02:57:32,21.1,20
2020-01-29 03:59:56,21,20
2020-01-29 04:51:56,21,20
2020-01-29 05:55:56,20.8,20
2020-01-29 06:59:08,20.6,23
2020-01-29 07:51:56,20.9,37
2020-01-29 08:14:20,20.9,63
2020-01-29 09:51:08,20.8,71
2020-01-29 10:55:08,20.7,75
2020-01-29 11:58:20,20.3,73
2020-01-29 12:53:32,20.6,72
2020-01-29 13:48:44,20.8,72
2020-01-29 14:58:20,21.4,73
2020-01-29 15:51:08,21.2,69
2020-01-29 16:55:56,21.3,61
2020-01-29 17:58:19,21.7,61
2020-01-29 18:56:43,21.4,61
2020-01-29 19:58:19,22.1,61
2020-01-29 20:50:19,22.1,61
2020-01-29 21:53:31,22.3,60
2020-01-29 22:58:19,22.2,20
2020-01-29 23:50:20,21.6,20
2020-01-30 00:56:44,20.9,20
2020-01-30 01:50:19,20.7,20
2020-01-30 02:54:19,21,20
2020-01-30 03:58:19,21,20
2020-01-30 04:51:55,20.9,20
2020-01-30 05:54:19,20.9,20
2020-01-30 06:58:19,20.6,24
2020-01-30 07:30:19,20.6,20
2020-01-30 07:30:19,20.6,20
2020-01-30 07:30:19,20.6,20
2020-01-30 07:30:19,20.6,20
2020-01-30 07:30:19,20.6,20
2020-01-30 16:56:11,20.8,62
2020-01-30 17:53:47,20.9,61
2020-01-30 18:55:23,21.1,60
2020-01-30 19:52:11,21.7,61
2020-01-30 20:50:35,21.3,61
2020-01-30 21:53:47,21.3,60
2020-01-30 22:56:11,21.6,20
2020-01-30 23:58:35,21.2,20
2020-01-31 00:20:11,21.1,20
2020-01-31 01:50:35,20.4,20
2020-01-31 02:53:47,20.5,20
2020-01-31 03:56:58,20.7,20
2020-01-31 04:51:22,20.8,20
2020-01-31 05:54:34,20.7,20
2020-01-31 06:57:47,20.5,24
2020-01-31 07:50:34,20.4,41
2020-01-31 08:52:58,20.6,72
2020-01-31 09:56:58,20.7,73
2020-01-31 10:59:22,21.1,75
2020-01-31 11:51:22,21.1,74
2020-01-31 12:53:46,21.1,74
2020-01-31 13:56:10,20.8,73
2020-01-31 14:58:34,21.1,73
2020-01-31 15:50:34,21.3,71
2020-01-31 16:53:46,21.3,48
2020-01-31 17:54:34,21.1,36
2020-01-31 18:52:58,20.9,37
2020-01-31 19:51:22,21,37
2020-01-31 20:53:46,21,62
2020-01-31 21:52:10,21.1,61
2020-01-31 22:55:22,21.1,20
2020-01-31 23:52:58,20.8,20
2020-02-01 00:56:10,20.8,20
2020-02-01 01:51:22,20.9,20
2020-02-01 02:59:22,20.8,20
2020-02-01 03:51:22,20.8,20
2020-02-01 04:55:22,20.8,20
2020-02-01 05:58:34,20.6,20
2020-02-01 06:52:09,20.6,20
2020-02-01 07:56:09,20.7,47
2020-02-01 08:59:21,20.8,65
2020-02-01 09:55:21,20.7,69
2020-02-01 10:59:22,20.8,74
2020-02-01 11:52:09,20.9,76
2020-02-01 12:55:21,21.2,75
2020-02-01 13:52:57,21.2,73
2020-02-01 14:58:33,20.9,72
2020-02-01 15:54:33,21.1,68
2020-02-01 16:49:45,21.2,53
2020-02-01 17:55:21,21,37
2020-02-01 19:00:09,20.9,37
2020-02-01 20:00:09,20.8,37
2020-02-01 20:56:57,20.7,37
2020-02-01 21:52:57,20.7,37
2020-02-01 22:57:45,20.6,36
2020-02-01 23:51:21,20.6,20
2020-02-02 00:56:09,20.5,20
2020-02-02 01:59:21,20.5,20
2020-02-02 02:51:21,20.4,20
2020-02-02 03:55:21,20.2,20
2020-02-02 04:59:21,20.3,20
2020-02-02 05:56:57,20.3,20
2020-02-02 06:57:45,20.3,20
2020-02-02 07:55:21,20.2,62
2020-02-02 08:58:33,20,74
2020-02-02 09:51:21,20.4,75
2020-02-02 10:54:32,20.8,75
2020-02-02 11:59:20,20.9,75
2020-02-02 12:55:20,21.5,74
2020-02-02 14:00:08,21.9,74
2020-02-02 14:52:08,21.7,75
2020-02-02 15:54:32,22,76
2020-02-02 16:52:09,22.1,57
2020-02-02 17:54:32,22.3,61
2020-02-02 18:52:56,22.7,61
2020-02-02 19:51:20,22.4,60
2020-02-02 20:58:32,22.3,60
2020-02-02 21:50:32,22.6,60
2020-02-02 22:52:56,22.8,20
2020-02-02 23:55:20,22.2,20
2020-02-03 00:56:08,21.2,20
2020-02-03 01:52:56,21.2,20
2020-02-03 02:56:08,21.3,20
2020-02-03 03:49:44,21.3,20
2020-02-03 04:54:32,20.8,20
2020-02-03 05:58:32,20.9,20
2020-02-03 06:50:32,20.9,21
2020-02-03 07:55:20,20.9,64
2020-02-03 08:57:44,21.3,74
2020-02-03 09:50:32,21.4,75
2020-02-03 10:54:32,21.1,75
2020-02-03 11:58:31,21.3,75
2020-02-03 12:51:19,21.7,74
2020-02-03 13:53:43,21.9,74
2020-02-03 14:59:20,22.1,73
2020-02-03 15:53:44,21.9,71
2020-02-03 16:56:56,21.6,52
2020-02-03 17:59:19,21.7,60
2020-02-03 18:52:55,22,61
2020-02-03 19:57:44,22.4,61
2020-02-03 21:00:07,22.2,60
2020-02-03 21:52:55,21.9,61
2020-02-03 23:50:31,21.5,20
2020-02-04 00:53:43,21.3,20
2020-02-04 01:56:07,21.4,20
2020-02-04 02:59:19,21.3,20
2020-02-04 03:53:43,21.3,20
2020-02-04 04:40:07,21.2,20
2020-02-04 05:39:19,20.8,20
2020-02-04 06:52:55,20.7,23
2020-02-04 07:03:19,20.7,23
2020-02-04 08:33:43,20.9,71
2020-02-04 08:33:43,20.9,71
2020-02-04 08:33:43,20.9,71
2020-02-04 11:50:31,21,75
2020-02-04 12:52:55,21.2,75
2020-02-04 13:56:07,21.2,72
2020-02-04 14:58:32,21.3,73
2020-02-04 15:51:18,21.1,69
2020-02-04 16:54:30,20.9,58
2020-02-04 17:56:54,20.8,61
2020-02-04 18:51:19,21.2,60
2020-02-04 19:57:42,21,62
2020-02-04 20:49:42,20.9,62
2020-02-04 21:58:30,21.7,61
2020-02-04 22:58:30,21.7,61
2020-02-04 23:52:08,22,20
2020-02-05 00:58:30,20.9,20
2020-02-05 01:53:42,20.6,20
2020-02-05 02:56:06,20.8,20
2020-02-05 03:59:18,20.9,20
2020-02-05 04:52:54,20.2,20
2020-02-05 05:55:18,20,20
2020-02-05 06:57:42,20.1,21
2020-02-05 08:00:06,20.6,68
2020-02-05 08:52:54,20.8,75
2020-02-05 09:55:19,20.8,75
2020-02-05 10:57:42,20.7,75
2020-02-05 12:00:07,21.2,74
2020-02-05 12:52:06,21.4,75
2020-02-05 13:54:30,21.7,75
2020-02-05 14:58:30,21.7,74
2020-02-05 15:51:18,21.4,71
2020-02-05 16:53:42,21.1,54
2020-02-05 17:56:06,20.9,38
2020-02-05 18:58:30,20.8,36
2020-02-05 19:52:53,20.8,38
2020-02-05 20:56:05,20.8,62
2020-02-05 21:58:29,20.9,36
2020-02-05 22:50:29,20.7,20
2020-02-05 23:52:53,20.7,20
2020-02-06 00:55:17,20.6,20
2020-02-06 01:57:41,20.5,20
2020-02-06 03:00:05,20.4,20
2020-02-06 03:52:06,20.4,20
2020-02-06 04:54:29,20.4,20
2020-02-06 05:56:53,20.3,20
2020-02-06 06:59:17,20.1,20
2020-02-06 07:51:17,19.8,63
2020-02-06 08:53:41,19.8,75
2020-02-06 09:56:05,19.7,75
2020-02-06 10:58:29,20.5,76
2020-02-06 11:50:29,20.8,76
2020-02-06 12:52:53,21.1,75
2020-02-06 13:55:17,21.3,75
2020-02-06 14:57:41,21.5,74
2020-02-06 16:00:05,21.8,76
2020-02-06 16:52:05,21.4,65
2020-02-06 17:54:29,21.1,35
2020-02-06 18:56:53,21,61
2020-02-06 19:59:18,21.1,60
2020-02-06 20:51:17,21.1,60
2020-02-06 21:54:29,20.9,61
2020-02-06 22:57:40,21.3,20
2020-02-06 23:50:30,21.3,20
2020-02-07 00:54:28,21.1,20
2020-02-07 01:57:40,20.8,20
2020-02-07 03:00:04,21,20
2020-02-07 03:52:05,21.1,20
2020-02-07 04:55:16,20.8,20
2020-02-07 05:57:40,20.6,20
2020-02-07 07:00:04,20.9,62
2020-02-07 07:52:04,21.3,65
2020-02-07 08:55:16,21.2,72
2020-02-07 09:57:40,20.7,74
2020-02-07 11:00:04,21.3,74
2020-02-07 11:52:52,21.4,74
2020-02-07 12:56:52,21.5,74
2020-02-07 13:50:28,21.4,74
2020-02-07 14:54:28,21.3,72
2020-02-07 15:49:41,21.3,71
2020-02-07 16:56:04,21.2,57
2020-02-07 17:58:28,21.1,34
2020-02-07 18:52:04,20.9,35
2020-02-07 19:55:16,20.7,35
2020-02-07 20:57:40,20.8,35
2020-02-07 21:51:16,20.8,35
2020-02-07 22:55:16,20.7,35
2020-02-08 00:00:04,20.7,20
2020-02-08 00:52:04,20.6,20
2020-02-08 01:54:29,20.2,20
2020-02-08 02:56:51,20.2,20
2020-02-08 03:59:15,20.4,20
2020-02-08 04:51:15,20.4,20
2020-02-08 05:53:39,20.2,20
2020-02-08 06:56:51,20.4,20
2020-02-08 08:00:03,20.5,54
2020-02-08 08:52:03,20.5,69
2020-02-08 09:54:27,20.2,73
2020-02-08 10:56:51,20.4,74
2020-02-08 12:00:03,20.6,75
2020-02-08 12:52:03,20.6,76
2020-02-08 13:54:27,20.7,75
2020-02-08 14:56:51,20.4,76
2020-02-08 15:59:15,20.2,75
2020-02-08 16:51:15,20.3,60
2020-02-08 17:53:39,20.4,35
2020-02-08 18:56:03,20.4,35
2020-02-08 19:58:27,20.4,35
2020-02-08 20:50:27,20.1,35
2020-02-08 21:52:51,20.2,35
2020-02-08 22:55:15,20.3,35
2020-02-08 23:57:39,20.3,20
2020-02-09 01:00:03,20.1,20
2020-02-09 01:52:03,20.1,20
2020-02-09 02:54:27,20.3,20
2020-02-09 03:56:51,20.2,20
2020-02-09 04:59:15,20,20
2020-02-09 05:52:04,19.7,20
