#Timestamp,Temperature,Humidity,TEMPERATURE_ROAD,RAIN,MAX,MIN
2017-06-08 22:10,13.9,72,17.2,0,17.8,11.4
2017-06-08 22:40,14.2,79,16.8,0,17.8,11.4
2017-06-08 23:30,14.0,83,16.5,0,17.8,11.4
2017-06-09 00:40,13.5,92,15.4,1,17.8,11.4
2017-06-09 01:40,13.7,94,15.4,1,17.8,11.4
2017-06-09 02:40,13.4,94,15.1,1,13.7,13.4
2017-06-09 03:40,12.5,94,14.7,0,13.7,12.5
2017-06-09 04:50,12.8,95,14.2,0,13.7,12.5
2017-06-09 05:40,12.8,95,14.2,0,13.7,12.5
2017-06-09 06:40,13.1,96,14.2,1,13.7,12.5
2017-06-09 07:40,12.7,96,14.3,1,13.7,12.5
2017-06-09 08:40,13.0,96,14.5,0,13.7,12.5
2017-06-09 09:40,14.0,95,15.2,0,14.0,12.5
2017-06-09 10:40,16.0,92,16.9,0,16.0,12.5
2017-06-09 11:40,17.3,79,19.3,0,17.7,12.5
2017-06-09 12:40,17.6,79,20.4,0,17.7,12.5
2017-06-09 13:40,17.7,79,21.6,0,17.7,12.5
2017-06-09 14:40,18.2,78,22.8,0,19.1,12.5
2017-06-09 15:40,18.1,80,21.7,0,19.1,12.5
2017-06-09 16:40,21.2,68,24.8,0,21.2,12.5
2017-06-09 17:40,21.4,67,26.0,0,22.1,12.5
2017-06-09 18:40,20.4,72,24.2,0,22.1,12.5
2017-06-09 19:40,19.2,83,21.4,0,22.1,12.5
2017-06-09 20:40,19.0,85,19.8,0,22.1,12.5
2017-06-09 21:40,18.7,83,19.2,0,22.1,12.5
2017-06-09 22:40,18.1,72,18.5,0,22.1,12.5
2017-06-09 23:40,17.4,74,17.7,0,22.1,12.5
2017-06-10 00:40,16.2,80,17.2,0,22.1,12.5
2017-06-10 01:40,16.1,83,17.0,0,22.1,12.5
2017-06-10 02:40,14.2,93,16.4,0,14.8,14.2
2017-06-10 03:40,13.9,94,15.7,0,14.8,13.9
2017-06-10 04:50,13.9,92,15.3,0,14.8,13.7
2017-06-10 05:40,13.8,90,15.1,0,14.8,13.7
2017-06-10 06:40,13.7,89,14.8,0,14.8,13.5
2017-06-10 07:40,14.2,86,15.4,0,14.8,13.5
2017-06-10 08:40,15.8,74,17.5,0,16.3,13.5
2017-06-10 09:40,16.9,68,20.5,0,16.9,13.5
2017-06-10 10:40,17.0,67,25.8,0,17.2,13.5
2017-06-10 11:40,17.7,64,29.7,0,17.7,13.5
2017-06-10 12:40,17.6,64,30.3,0,18.6,13.5
2017-06-10 13:40,19.1,58,33.0,0,19.1,13.5
2017-06-10 14:40,19.9,58,34.2,0,19.9,13.5
2017-06-10 15:40,20.4,53,34.7,0,20.4,13.5
2017-06-10 16:40,18.7,58,29.6,0,20.4,13.5
2017-06-10 17:40,15.5,85,22.4,0,20.4,13.5
2017-06-10 18:40,16.7,75,21.6,0,20.4,13.5
2017-06-10 19:40,16.2,78,20.8,0,20.4,13.5
2017-06-10 20:40,16.1,82,19.7,0,20.4,13.5
2017-06-10 21:40,14.8,86,18.3,0,20.4,13.5
2017-06-10 22:40,13.6,88,17.2,0,20.4,13.5
2017-06-10 23:40,12.8,91,16.2,0,20.4,12.8
2017-06-11 00:40,12.4,92,15.4,0,20.4,12.4
2017-06-11 01:40,12.3,94,15.3,0,20.4,12.0
2017-06-11 02:40,12.6,93,15.4,0,12.6,12.5
2017-06-11 03:40,12.7,94,15.4,0,12.7,12.5
2017-06-11 04:50,13.2,93,15.4,0,13.2,12.5
2017-06-11 05:40,13.9,93,15.8,0,13.9,12.5
2017-06-11 06:40,15.0,88,16.5,0,15.0,12.5
2017-06-11 07:40,14.7,87,16.7,0,15.0,12.5
2017-06-11 08:40,15.7,83,17.4,0,15.7,12.5
2017-06-11 09:40,14.3,90,16.5,0,15.7,12.5
2017-06-11 10:40,16.8,81,19.5,0,16.8,12.5
2017-06-11 11:40,17.0,79,20.3,0,17.4,12.5
2017-06-11 12:40,16.3,86,19.8,1,18.3,12.5
2017-06-11 13:40,16.7,84,19.1,0,18.3,12.5
2017-06-11 14:40,17.0,83,18.6,0,18.3,12.5
2017-06-11 15:40,16.6,88,18.3,0,18.3,12.5
2017-06-11 16:40,16.5,92,17.8,3,18.3,12.5
2017-06-11 17:40,16.5,94,17.8,1,18.3,12.5
2017-06-11 18:40,16.4,94,17.6,0,18.3,12.5
2017-06-11 19:40,16.4,95,17.4,0,18.3,12.5
2017-06-11 20:40,16.3,95,17.3,0,18.3,12.5
2017-06-11 21:40,15.9,95,16.7,0,18.3,12.5
2017-06-11 22:40,15.5,95,16.4,0,18.3,12.5
2017-06-11 23:40,15.3,96,16.2,0,18.3,12.5
2017-06-12 00:40,14.5,96,15.9,2,18.3,12.5
2017-06-12 01:40,13.4,95,15.4,0,18.3,12.5
2017-06-12 02:40,13.3,96,14.9,0,13.3,13.0
2017-06-12 03:40,13.6,95,14.7,0,13.7,13.0
2017-06-12 04:50,13.3,92,14.1,0,13.7,13.0
2017-06-12 05:40,13.4,91,13.9,0,13.7,13.0
2017-06-12 06:40,13.8,90,14.6,1,14.1,13.0
2017-06-12 07:40,14.3,91,15.1,0,14.3,13.0
2017-06-12 08:40,14.7,84,15.7,0,14.7,13.0
2017-06-12 09:40,14.8,81,16.7,0,15.1,13.0
2017-06-12 10:40,15.0,79,17.5,0,15.1,13.0
2017-06-12 11:40,16.5,77,21.4,0,16.5,13.0
2017-06-12 12:40,15.4,78,21.7,0,16.6,13.0
2017-06-12 13:40,16.2,72,23.3,0,16.6,13.0
2017-06-12 14:40,16.1,68,24.5,0,16.9,13.0
2017-06-12 15:40,15.9,68,23.6,0,16.9,13.0
2017-06-12 16:40,16.4,67,24.2,0,16.9,13.0
2017-06-12 17:40,15.9,70,23.7,0,16.9,13.0
2017-06-12 18:40,15.2,72,22.0,0,16.9,13.0
2017-06-12 19:30,14.9,73,20.6,0,16.9,13.0
2017-06-12 20:40,14.2,75,18.9,0,16.9,13.0
2017-06-12 21:40,14.0,78,17.8,0,16.9,13.0
2017-06-12 22:30,13.9,79,17.2,0,16.9,13.0
2017-06-12 23:40,13.7,79,16.5,0,16.9,13.0
2017-06-13 00:40,13.6,81,16.1,0,16.9,13.0
2017-06-13 01:40,13.4,82,15.4,0,16.9,13.0
2017-06-13 02:40,13.3,85,15.0,0,13.3,13.3
2017-06-13 03:40,13.3,84,14.6,0,13.3,13.2
2017-06-13 04:50,13.1,83,14.0,0,13.4,13.1
2017-06-13 05:40,13.6,80,14.4,0,13.7,13.1
2017-06-13 05:50,13.7,78,14.4,0,13.7,13.1
2017-06-13 07:40,16.6,65,15.6,0,16.6,13.1
2017-06-13 08:40,16.9,59,19.3,0,17.2,13.1
2017-06-13 09:40,18.1,54,23.7,0,18.1,13.1
2017-06-13 10:40,18.1,54,27.3,0,18.8,13.1
2017-06-13 11:40,18.6,52,30.5,0,19.5,13.1
2017-06-13 12:40,19.4,55,32.8,0,20.3,13.1
2017-06-13 13:40,20.5,52,34.0,0,20.5,13.1
2017-06-13 14:40,20.6,50,34.9,0,20.6,13.1
2017-06-13 15:40,21.0,51,34.0,0,21.2,13.1
2017-06-13 16:40,21.4,50,33.5,0,21.4,13.1
2017-06-13 17:40,20.4,51,31.7,0,21.4,13.1
2017-06-13 18:40,19.4,58,29.2,0,21.4,13.1
2017-06-13 19:40,18.3,61,27.3,0,21.4,13.1
2017-06-13 20:40,16.4,67,23.5,0,21.4,13.1
2017-06-13 21:40,15.2,76,20.8,0,21.4,13.1
2017-06-13 22:40,14.5,79,19.0,0,21.4,13.1
2017-06-13 23:40,14.1,82,17.8,0,21.4,13.1
2017-06-14 00:40,13.2,87,16.9,0,21.4,13.1
2017-06-14 01:40,11.9,91,16.1,0,21.4,11.9
2017-06-14 02:40,11.1,93,15.3,0,11.6,11.1
2017-06-14 03:40,10.7,94,14.6,0,11.6,10.7
2017-06-14 04:50,10.3,95,14.0,0,11.6,10.2
2017-06-14 05:40,11.1,95,14.0,0,11.6,10.2
2017-06-14 06:40,14.4,89,14.6,0,14.4,10.2
2017-06-14 07:40,17.2,75,16.9,0,17.2,10.2
2017-06-14 08:40,18.1,65,20.6,0,18.1,10.2
2017-06-14 09:40,18.0,64,24.7,0,18.6,10.2
2017-06-14 10:40,18.7,56,27.4,0,18.7,10.2
2017-06-14 11:40,18.7,54,29.1,0,19.1,10.2
2017-06-14 12:40,19.4,50,30.3,0,19.7,10.2
2017-06-14 13:40,19.0,55,31.1,0,19.7,10.2
2017-06-14 14:50,19.1,53,32.5,0,19.7,10.2
2017-06-14 15:40,19.4,54,33.0,0,19.8,10.2
2017-06-14 16:40,19.4,55,31.7,0,20.1,10.2
2017-06-14 17:40,20.2,56,32.3,0,20.8,10.2
2017-06-14 18:40,18.5,59,29.1,0,20.8,10.2
2017-06-14 19:40,18.9,58,26.8,0,20.8,10.2
2017-06-14 20:40,16.9,68,22.7,0,20.8,10.2
2017-06-14 21:40,16.1,73,20.6,0,20.8,10.2
2017-06-14 22:40,15.3,80,19.1,0,20.8,10.2
2017-06-14 23:40,14.5,83,18.0,0,20.8,10.2
2017-06-15 00:40,13.7,87,17.2,0,20.8,10.2
2017-06-15 01:40,13.2,89,16.4,0,20.8,10.2
2017-06-15 02:20,12.8,91,16.1,0,12.8,12.7
2017-06-15 03:40,12.0,93,15.6,0,12.8,12.0
2017-06-15 04:50,12.1,94,15.2,0,12.8,11.8
2017-06-15 05:40,12.7,93,15.4,0,12.8,11.8
2017-06-15 06:40,15.2,86,16.4,0,15.2,11.8
2017-06-15 07:40,16.1,78,18.1,0,16.1,11.8
2017-06-15 08:40,16.4,77,19.8,0,16.5,11.8
2017-06-15 09:20,18.1,70,22.0,0,18.1,11.8
2017-06-15 10:40,18.5,66,25.3,0,19.0,11.8
2017-06-15 11:40,19.0,67,26.1,0,19.0,11.8
2017-06-15 12:40,18.9,66,27.5,0,19.3,11.8
2017-06-15 13:40,20.7,58,31.2,0,20.7,11.8
2017-06-15 14:40,21.2,57,33.6,0,21.2,11.8
2017-06-15 15:40,21.0,55,33.2,0,21.4,11.8
2017-06-15 16:40,21.2,52,32.5,0,21.6,11.8
2017-06-15 17:40,21.7,47,32.1,0,22.3,11.8
2017-06-15 18:40,20.5,54,29.1,0,22.3,11.8
2017-06-15 19:40,19.6,59,26.3,0,22.3,11.8
2017-06-15 20:40,17.9,68,23.9,0,22.3,11.8
2017-06-15 21:40,16.9,74,21.8,0,22.3,11.8
2017-06-15 22:40,15.9,79,20.5,0,22.3,11.8
2017-06-15 23:40,16.2,77,19.9,0,22.3,11.8
2017-06-16 00:40,16.2,74,19.4,0,22.3,11.8
2017-06-16 01:40,16.4,76,19.0,0,22.3,11.8
2017-06-16 02:40,16.0,76,18.3,0,16.2,16.0
2017-06-16 03:40,15.5,79,17.9,0,16.2,15.4
2017-06-16 04:50,15.8,80,17.9,0,16.2,15.4
2017-06-16 05:30,14.8,90,17.2,1,16.2,14.8
2017-06-16 06:40,14.8,93,16.7,1,16.2,14.7
2017-06-16 07:40,15.6,93,17.3,0,16.2,14.7
2017-06-16 08:40,16.2,89,17.5,0,16.2,14.7
2017-06-16 09:40,16.2,90,17.5,0,16.4,14.7
2017-06-16 10:40,16.0,92,17.5,0,16.4,14.7
2017-06-16 11:40,17.9,82,20.0,0,17.9,14.7
2017-06-16 12:40,18.4,81,20.3,0,18.4,14.7
2017-06-16 13:40,18.9,79,22.4,0,18.9,14.7
2017-06-16 14:40,17.5,91,20.5,3,18.9,14.7
2017-06-16 15:40,18.5,81,22.0,0,20.2,14.7
2017-06-16 16:40,18.2,84,21.4,2,20.2,14.7
2017-06-16 18:40,17.5,80,19.7,0,20.2,14.7
2017-06-16 19:40,16.7,92,18.4,1,20.2,14.7
2017-06-16 20:40,16.7,94,18.3,1,20.2,14.7
2017-06-16 21:30,16.7,95,17.9,0,20.2,14.7
2017-06-16 22:40,16.3,95,17.4,0,20.2,14.7
2017-06-16 23:40,16.2,95,17.0,0,20.2,14.7
2017-06-17 00:00,16.2,95,17.0,0,20.2,14.7
2017-06-17 00:00,16.2,95,17.0,0,20.2,14.7
2017-06-17 00:00,16.2,95,17.0,0,20.2,14.7
2017-06-17 03:40,15.8,95,16.4,0,15.9,15.8
2017-06-17 04:50,15.7,95,16.4,0,15.9,15.7
2017-06-17 05:40,15.4,95,16.1,0,15.9,15.4
2017-06-17 06:40,17.2,92,16.2,0,17.2,15.4
2017-06-17 07:30,18.0,81,16.4,0,18.0,15.4
2017-06-17 08:30,19.4,72,18.5,0,19.4,15.4
2017-06-17 09:40,21.2,62,24.4,0,21.2,15.4
2017-06-17 10:30,21.9,58,27.4,0,22.8,15.4
2017-06-17 11:40,22.1,46,33.0,0,22.8,15.4
2017-06-17 12:40,23.1,53,35.7,0,23.1,15.4
2017-06-17 13:40,23.3,50,37.7,0,23.4,15.4
2017-06-17 14:40,23.4,49,38.3,0,23.4,15.4
2017-06-17 15:40,22.9,50,38.0,0,23.5,15.4
2017-06-17 16:40,21.6,51,36.1,0,23.5,15.4
2017-06-17 17:40,19.8,50,32.6,0,23.5,15.4
2017-06-17 18:40,21.1,43,31.2,0,23.5,15.4
2017-06-17 19:40,18.4,58,27.8,0,23.5,15.4
2017-06-17 20:40,17.6,67,25.2,0,23.5,15.4
2017-06-17 21:40,17.0,73,23.0,0,23.5,15.4
2017-06-17 22:40,15.6,80,20.6,0,23.5,15.4
2017-06-17 23:40,15.8,82,19.8,0,23.5,15.3
2017-06-18 00:40,15.8,85,19.6,0,23.5,15.3
2017-06-18 01:40,16.0,86,19.6,0,23.5,15.3
2017-06-18 02:40,15.8,88,19.2,0,16.0,15.8
2017-06-18 03:40,15.6,90,18.6,0,16.0,15.6
2017-06-18 04:50,15.6,90,18.1,0,16.0,15.6
2017-06-18 05:40,16.1,87,18.4,0,16.1,15.6
2017-06-18 06:40,16.4,85,18.7,0,16.4,15.6
2017-06-18 07:40,17.3,80,19.4,0,17.3,15.6
2017-06-18 08:40,19.6,72,22.3,0,19.6,15.6
2017-06-18 09:40,19.4,72,24.2,0,19.6,15.6
2017-06-18 10:40,20.2,68,29.9,0,20.6,15.6
2017-06-18 11:40,21.2,68,31.3,0,21.2,15.6
2017-06-18 12:40,21.3,68,32.9,0,21.6,15.6
2017-06-18 13:40,23.3,64,34.6,0,23.3,15.6
2017-06-18 14:40,23.6,62,37.9,0,23.6,15.6
2017-06-18 15:40,23.1,63,38.0,0,24.1,15.6
2017-06-18 16:40,23.3,62,37.2,0,24.1,15.6
2017-06-18 17:40,23.3,60,35.7,0,24.1,15.6
2017-06-18 18:40,21.8,64,33.5,0,24.1,15.6
2017-06-18 19:40,21.6,64,31.0,0,24.1,15.6
2017-06-18 20:40,19.8,72,26.3,0,24.1,15.6
2017-06-18 21:40,18.9,76,24.2,0,24.1,15.6
2017-06-18 22:40,18.0,80,22.4,0,24.1,15.6
2017-06-18 23:40,17.2,84,21.2,0,24.1,15.6
2017-06-19 00:40,16.7,86,20.7,0,24.1,15.6
2017-06-19 01:40,16.3,88,20.1,0,24.1,15.6
2017-06-19 02:40,15.5,90,19.3,0,15.9,15.5
2017-06-19 03:40,15.2,88,18.9,0,15.9,15.2
2017-06-19 04:50,15.0,89,18.3,0,15.9,15.0
2017-06-19 05:40,15.3,88,18.0,0,15.9,15.0
2017-06-19 06:40,17.0,77,18.1,0,17.0,15.0
2017-06-19 07:40,17.8,74,18.8,0,17.9,15.0
2017-06-19 08:40,19.2,68,22.3,0,19.2,15.0
2017-06-19 09:40,19.8,64,26.4,0,19.8,15.0
2017-06-19 10:40,18.7,69,27.9,0,19.8,15.0
2017-06-19 11:40,20.1,62,31.1,0,20.1,15.0
2017-06-19 12:40,21.9,55,34.2,0,21.9,15.0
2017-06-19 20:30,20.1,72,25.9,0,23.1,15.0
2017-06-19 21:10,20.1,72,24.8,0,23.1,15.0
2017-06-19 22:10,19.7,74,23.6,0,23.1,15.0
2017-06-19 22:40,19.2,78,23.1,0,23.1,15.0
2017-06-19 23:40,19.4,79,22.6,0,23.1,15.0
2017-06-20 00:40,17.6,85,22.0,0,23.1,15.0
2017-06-20 01:40,16.4,87,21.2,0,23.1,15.0
2017-06-20 02:40,16.0,81,20.5,0,16.2,16.0
2017-06-20 03:40,15.5,83,20.0,0,16.2,15.4
2017-06-20 04:50,15.4,83,19.3,0,16.2,15.4
2017-06-20 05:40,16.0,70,19.1,0,16.2,15.4
2017-06-20 06:40,16.9,47,19.6,0,17.0,15.4
2017-06-20 07:40,17.6,46,19.6,0,17.6,15.4
2017-06-20 08:40,17.6,50,21.4,0,17.8,15.4
2017-06-20 09:40,18.0,47,24.5,0,18.2,15.4
2017-06-20 10:40,17.3,50,26.7,0,18.4,15.4
2017-06-20 11:40,17.2,50,29.1,0,18.4,15.4
2017-06-20 12:40,18.5,50,31.4,0,19.1,15.4
2017-06-20 13:40,19.1,43,32.7,0,19.1,15.4
2017-06-20 14:40,18.9,40,34.7,0,19.6,15.4
2017-06-20 15:40,19.0,44,34.4,0,19.6,15.4
2017-06-20 16:40,19.0,46,34.0,0,19.9,15.4
2017-06-20 17:40,19.4,45,32.3,0,19.9,15.4
2017-06-20 18:40,18.3,54,29.6,0,19.9,15.4
2017-06-20 19:40,17.7,56,27.1,0,19.9,15.4
2017-06-20 20:40,15.9,65,22.8,0,19.9,15.4
2017-06-20 21:40,15.4,68,20.8,0,19.9,15.4
2017-06-20 22:40,15.0,71,19.4,0,19.9,15.0
2017-06-20 23:40,14.8,68,18.4,0,19.9,14.8
2017-06-21 00:40,14.5,66,17.5,0,19.9,14.5
2017-06-21 01:40,14.3,66,17.0,0,19.9,14.3
2017-06-21 02:40,13.6,70,16.4,0,14.1,13.6
2017-06-21 03:40,12.6,73,15.9,0,14.1,12.6
2017-06-21 04:50,9.8,87,15.0,0,14.1,9.8
2017-06-21 05:40,10.2,87,14.6,0,14.1,9.8
2017-06-21 06:20,14.4,67,15.0,0,14.4,9.8
2017-06-21 07:40,16.4,46,16.1,0,16.4,9.8
2017-06-21 08:30,17.0,44,19.0,0,17.0,9.8
2017-06-21 09:30,17.8,41,22.9,0,17.8,9.8
2017-06-21 10:20,19.2,33,26.9,0,19.2,9.8
2017-06-21 11:30,19.4,35,31.2,0,19.8,9.8
2017-06-21 12:30,19.4,37,33.6,0,19.8,9.8
2017-06-21 13:20,19.7,39,34.7,0,19.8,9.8
2017-06-21 14:40,19.2,39,35.5,0,19.8,9.8
2017-06-21 15:30,19.2,41,34.6,0,19.8,9.8
2017-06-21 16:30,19.4,41,34.4,0,19.8,9.8
2017-06-21 17:20,19.2,43,33.5,0,19.8,9.8
2017-06-21 18:30,18.7,48,30.1,0,19.8,9.8
2017-06-21 19:30,17.0,53,27.1,0,19.8,9.8
2017-06-21 20:30,16.2,58,23.7,0,19.8,9.8
2017-06-21 21:30,15.2,63,21.6,0,19.8,9.8
2017-06-21 22:20,14.5,68,20.0,0,19.8,9.8
2017-06-21 23:40,13.5,72,18.3,0,19.8,9.8
2017-06-22 00:30,13.1,76,17.6,0,19.8,9.8
2017-06-22 01:20,13.1,77,17.3,0,19.8,9.8
2017-06-22 02:30,13.2,76,17.1,0,13.2,13.2
2017-06-22 03:20,13.4,75,17.0,0,13.4,13.2
2017-06-22 04:50,13.6,77,16.9,0,13.6,13.2
2017-06-22 05:30,13.7,75,17.0,0,13.7,13.2
2017-06-22 06:40,14.5,73,17.8,0,14.5,13.2
2017-06-22 07:30,14.9,75,18.8,0,14.9,13.2
2017-06-22 08:30,15.0,74,19.3,0,15.0,13.2
2017-06-22 09:20,15.6,71,20.2,0,15.6,13.2
2017-06-22 10:30,15.7,72,20.5,0,15.7,13.2
2017-06-22 11:30,16.0,75,21.2,0,16.0,13.2
2017-06-22 12:20,16.4,72,21.7,0,16.4,13.2
2017-06-22 13:20,16.3,72,22.5,0,16.4,13.2
2017-06-22 14:30,15.8,74,22.5,0,16.8,13.2
2017-06-22 15:30,16.5,69,22.9,0,16.8,13.2
2017-06-22 16:30,16.7,68,24.8,0,17.3,13.2
2017-06-22 17:40,16.2,71,22.6,0,17.3,13.2
2017-06-22 18:20,16.2,71,22.0,0,17.3,13.2
2017-06-22 19:30,16.2,69,21.1,0,17.3,13.2
2017-06-22 20:30,15.7,68,20.3,0,17.3,13.2
2017-06-22 21:30,15.3,71,19.5,0,17.3,13.2
2017-06-22 22:30,14.8,74,18.7,0,17.3,13.2
2017-06-22 23:40,13.0,85,17.3,0,17.3,13.0
2017-06-23 00:40,12.6,86,16.4,0,17.3,12.6
2017-06-23 01:30,13.0,85,16.4,0,17.3,12.6
2017-06-23 02:30,13.5,85,16.8,0,13.5,13.5
2017-06-23 02:50,13.7,86,16.8,0,13.7,13.5
2017-06-23 04:50,14.5,86,16.9,0,14.5,13.5
2017-06-23 05:40,15.0,84,17.2,0,15.0,13.5
2017-06-23 06:30,15.7,81,17.8,0,15.7,13.5
2017-06-23 07:40,17.4,74,19.5,0,17.4,13.5
2017-06-23 08:30,18.8,70,21.4,0,18.8,13.5
2017-06-23 09:20,18.9,68,22.8,0,18.9,13.5
2017-06-23 10:30,21.4,61,26.9,0,21.4,13.5
2017-06-23 11:30,21.7,57,29.9,0,21.7,13.5
2017-06-23 12:30,21.4,60,30.1,0,21.7,13.5
2017-06-23 13:20,19.5,63,29.4,0,21.7,13.5
2017-06-23 14:30,18.6,69,25.9,0,21.7,13.5
2017-06-23 15:30,16.4,89,21.6,2,21.7,13.5
2017-06-23 16:20,15.9,92,20.3,1,21.7,13.5
2017-06-23 17:30,16.2,91,20.3,0,21.7,13.5
2017-06-23 18:30,15.9,94,19.1,1,21.7,13.5
2017-06-23 19:40,15.5,91,18.8,0,21.7,13.5
2017-06-23 20:30,15.3,88,18.0,0,21.7,13.5
2017-06-23 21:30,15.0,89,17.3,0,21.7,13.5
2017-06-23 22:30,13.9,93,16.6,2,21.7,13.5
2017-06-23 23:20,14.2,94,16.4,0,21.7,13.5
2017-06-24 00:20,14.3,92,16.1,0,21.7,13.5
2017-06-24 01:30,14.5,92,15.9,0,21.7,13.5
2017-06-24 02:30,14.8,91,15.9,0,14.8,14.8
2017-06-24 03:30,15.0,89,15.9,1,15.0,14.8
2017-06-24 04:50,14.9,87,15.6,0,15.0,14.8
2017-06-24 05:30,15.0,84,15.6,0,15.0,14.8
2017-06-24 06:40,15.2,83,16.1,0,15.2,14.8
2017-06-24 07:20,15.3,79,16.8,0,15.3,14.8
2017-06-24 08:30,16.1,71,18.6,0,16.1,14.8
2017-06-24 09:30,16.7,67,21.4,0,16.7,14.8
2017-06-24 10:40,16.9,58,25.8,0,17.7,14.8
2017-06-24 11:30,18.5,55,30.5,0,18.5,14.8
2017-06-24 12:30,17.4,61,31.6,0,18.5,14.8
2017-06-24 13:20,17.6,62,30.1,0,18.5,14.8
2017-06-24 14:30,17.8,68,27.6,0,18.5,14.8
2017-06-24 15:20,17.9,65,27.3,0,18.5,14.8
2017-06-24 16:20,18.9,54,31.8,1,18.9,14.8
2017-06-24 17:30,17.9,53,30.1,0,18.9,14.8
2017-06-24 18:30,17.8,50,28.6,0,18.9,14.8
2017-06-24 19:20,16.2,62,26.1,2,18.9,14.8
2017-06-24 20:30,15.7,53,22.4,1,18.9,14.8
2017-06-24 21:20,14.9,57,20.5,0,18.9,14.8
2017-06-24 22:20,14.5,63,18.9,1,18.9,14.5
2017-06-24 23:40,14.1,66,17.9,0,18.9,14.1
2017-06-24 23:50,14.0,67,17.8,0,18.9,14.0
2017-06-25 01:30,12.8,79,16.1,0,18.9,12.8
2017-06-25 02:30,13.7,69,15.7,0,13.7,13.7
2017-06-25 03:20,13.9,69,16.1,0,13.9,13.7
2017-06-25 04:50,13.0,81,15.2,0,13.9,13.0
2017-06-25 05:30,12.8,80,14.8,0,13.9,12.8
2017-06-25 06:20,12.3,87,15.0,3,13.9,12.3
2017-06-25 07:20,14.0,77,15.7,0,14.0,12.3
2017-06-25 08:30,14.8,70,16.7,0,14.8,12.3
2017-06-25 09:30,15.4,65,18.8,0,15.4,12.3
2017-06-25 10:30,15.3,66,20.3,0,15.4,12.3
2017-06-25 11:30,12.2,91,17.0,2,15.4,12.1
2017-06-25 12:30,14.5,73,18.7,0,15.4,12.1
2017-06-25 13:20,12.3,88,16.1,1,15.4,11.9
2017-06-25 14:30,15.9,65,19.8,0,15.9,11.9
2017-06-25 15:30,15.1,72,21.4,0,15.9,11.9
2017-06-25 16:20,13.2,73,20.0,0,15.9,11.9
2017-06-25 17:30,14.2,77,19.5,0,15.9,11.9
2017-06-25 18:40,14.0,71,17.0,0,15.9,11.9
2017-06-25 19:30,13.1,74,15.8,0,15.9,11.9
2017-06-25 20:30,12.9,74,14.7,0,15.9,11.9
2017-06-25 21:30,12.3,85,14.0,0,15.9,11.9
2017-06-25 22:20,12.7,75,13.2,0,15.9,11.9
2017-06-25 23:40,13.0,75,13.0,0,15.9,11.9
2017-06-25 23:50,12.8,76,12.9,0,15.9,11.9
2017-06-26 01:20,12.8,75,12.8,0,15.9,11.9
2017-06-26 02:40,12.5,80,12.9,0,12.5,12.3
2017-06-26 03:30,12.7,79,12.8,0,12.7,12.3
2017-06-26 04:50,12.5,80,12.6,1,12.8,12.3
2017-06-26 05:30,12.7,79,12.6,0,12.8,12.3
2017-06-26 06:20,12.3,83,12.8,0,12.8,12.3
2017-06-26 07:20,14.2,71,13.4,0,14.2,12.3
2017-06-26 08:30,15.5,63,15.1,0,15.5,12.3
2017-06-26 09:30,16.7,60,19.8,0,16.7,12.3
2017-06-26 10:20,15.9,62,21.1,0,16.7,12.3
2017-06-26 11:30,17.1,59,26.7,0,17.1,12.3
2017-06-26 12:30,18.3,55,30.1,0,18.3,12.3
2017-06-26 13:30,17.4,56,31.3,0,18.3,12.3
2017-06-26 14:30,17.4,56,31.8,0,19.3,12.3
2017-06-26 15:30,18.4,52,32.0,0,19.3,12.3
2017-06-26 16:30,17.9,52,31.4,0,19.3,12.3
2017-06-26 17:40,17.1,58,30.1,0,19.3,12.3
2017-06-26 18:20,16.8,60,28.3,0,19.3,12.3
2017-06-26 19:30,15.5,63,25.2,0,19.3,12.3
2017-06-26 20:30,14.7,66,22.2,0,19.3,12.3
2017-06-26 21:20,14.3,69,20.3,0,19.3,12.3
2017-06-26 22:30,13.8,69,18.5,0,19.3,12.3
2017-06-26 23:30,13.1,68,17.4,0,19.3,12.3
2017-06-27 00:40,12.7,75,15.7,0,19.3,12.3
2017-06-27 01:30,12.6,75,15.1,0,19.3,12.3
2017-06-27 02:30,13.1,69,14.5,0,13.1,13.1
2017-06-27 02:50,12.9,69,14.3,0,13.1,12.9
2017-06-27 04:50,13.6,70,14.3,0,13.6,12.9
2017-06-27 05:40,13.6,76,14.2,0,13.6,12.9
2017-06-27 06:30,14.7,67,14.5,0,14.7,12.9
2017-06-27 07:30,14.7,56,15.0,0,14.7,12.9
2017-06-27 08:30,14.8,48,17.0,0,15.1,12.9
2017-06-27 09:20,17.6,43,21.2,0,17.6,12.9
2017-06-27 09:20,17.6,43,21.2,0,17.6,12.9
2017-06-27 11:30,19.2,37,29.9,0,19.2,12.9
2017-06-27 12:30,20.5,35,33.0,0,20.5,12.9
2017-06-27 13:30,21.5,29,33.8,0,21.5,12.9
2017-06-27 14:30,21.4,32,32.4,0,21.5,12.9
2017-06-27 15:30,20.9,34,33.6,0,21.5,12.9
2017-06-27 16:30,21.5,31,33.9,0,21.7,12.9
2017-06-27 17:30,20.9,35,31.8,0,21.7,12.9
2017-06-27 18:40,19.9,34,29.1,0,21.7,12.9
2017-06-27 19:30,18.4,36,26.7,0,21.7,12.9
2017-06-27 20:30,17.0,38,23.5,0,21.7,12.9
2017-06-27 21:30,16.1,47,21.4,0,21.7,12.9
