#Timestamp,Temperature,WIND, WIND DIRECTION
2019-01-14 14:20,1.0,4.6,290
2019-01-14 14:50,1.0,5.1,290
2019-01-14 15:50,1.0,5.7,300
2019-01-14 15:50,1.0,5.7,300
2019-01-14 16:00,0.4,5.0,290
2019-01-14 16:50,0.0,4.6,280
2019-01-14 17:50,0.0,4.1,280
2019-01-14 18:20,1.0,4.1,290
2019-01-14 18:50,1.0,4.1,290
2019-01-14 18:50,1.0,4.1,290
2019-01-14 19:50,0.0,3.6,280
2019-01-14 19:50,0.0,3.6,280
2019-01-14 20:50,0.0,4.6,290
2019-01-14 21:20,0.0,3.6,290
2019-01-14 21:50,0.0,3.6,280
2019-01-14 21:50,0.0,3.6,280
2019-01-14 22:50,-1.0,3.1,290
2019-01-14 23:20,-1.0,3.6,280
2019-01-14 23:20,-1.0,3.6,280
2019-01-15 00:20,-1.0,3.1,290
2019-01-15 00:20,-1.0,3.1,290
2019-01-15 01:00,-1.0,3.0,290
2019-01-15 01:50,-1.0,2.6,290
2019-01-15 02:20,-1.0,2.6,280
2019-01-15 02:50,-1.0,3.6,300
2019-01-15 03:20,-2.0,2.6,290
2019-01-15 03:50,-2.0,2.6,290
2019-01-15 04:00,-2.2,2.0,280
2019-01-15 04:20,-2.0,2.1,300
2019-01-15 05:20,-3.0,2.1,280
2019-01-15 05:50,-2.0,2.6,300
2019-01-15 06:20,-2.0,1.5,290
2019-01-15 06:50,-2.0,2.1,300
2019-01-15 06:50,-2.0,2.1,300
2019-01-15 07:50,-2.0,2.1,270
2019-01-15 08:20,-2.0,1.5,290
2019-01-15 08:50,-2.0,1.0,280
2019-01-15 09:20,-2.0,1.0,0
2019-01-15 09:50,-2.0,1.5,150
2019-01-15 10:20,-2.0,2.6,220
2019-01-15 10:50,-3.0,2.6,220
2019-01-15 11:20,-3.0,2.1,180
2019-01-15 11:50,-3.0,2.6,170
2019-01-15 12:20,-2.0,3.6,160
2019-01-15 12:50,-2.0,3.6,150
2019-01-15 12:50,-2.0,3.6,150
2019-01-15 13:50,-2.0,3.1,130
2019-01-15 14:20,-2.0,3.6,140
2019-01-15 14:50,-2.0,3.1,160
2019-01-15 15:20,-1.0,2.6,140
2019-01-15 15:50,-1.0,0.5,110
2019-01-15 16:20,-1.0,1.0,0
2019-01-15 16:20,-1.0,1.0,0
2019-01-15 16:50,0.0,2.1,260
2019-01-15 17:20,1.0,3.6,270
2019-01-15 17:50,1.0,3.1,270
2019-01-15 18:20,1.0,2.6,290
2019-01-15 18:50,1.0,3.1,280
2019-01-15 19:20,1.0,3.6,260
2019-01-15 19:50,2.0,4.1,260
2019-01-15 20:20,2.0,3.6,270
2019-01-15 20:50,2.0,3.6,270
2019-01-15 21:50,2.0,4.1,270
2019-01-15 21:50,2.0,4.1,270
2019-01-15 22:20,2.0,3.6,270
2019-01-15 22:50,2.0,3.6,270
2019-01-15 23:50,2.0,2.6,270
2019-01-15 23:50,2.0,2.6,270
2019-01-16 00:20,2.0,1.5,250
2019-01-16 01:00,1.5,2.0,240
2019-01-16 01:50,2.0,1.5,260
2019-01-16 02:00,2.2,2.0,270
2019-01-16 02:50,-1.0,1.5,220
2019-01-16 03:20,0.0,1.5,220
2019-01-16 03:50,1.0,1.5,200
2019-01-16 03:50,1.0,1.5,200
2019-01-16 04:50,0.0,2.6,190
2019-01-16 05:00,0.6,3.0,190
2019-01-16 05:50,0.0,2.6,160
2019-01-16 06:20,1.0,2.6,160
2019-01-16 06:20,1.0,2.6,160
2019-01-16 07:00,1.4,4.0,190
2019-01-16 07:50,2.0,4.1,180
2019-01-16 08:20,2.0,5.7,190
2019-01-16 08:50,1.0,5.7,170
2019-01-16 09:20,2.0,6.2,180
2019-01-16 09:50,2.0,6.7,170
2019-01-16 10:00,2.1,5.0,190
2019-01-16 10:50,4.0,7.7,220
2019-01-16 11:00,4.1,8.0,220
2019-01-16 11:50,4.0,8.2,220
2019-01-16 12:20,4.0,8.2,220
2019-01-16 12:50,4.0,8.2,220
2019-01-16 12:50,4.0,8.2,220
2019-01-16 13:50,5.0,8.7,220
2019-01-16 14:20,5.0,9.8,220
2019-01-16 14:50,5.0,10.3,230
2019-01-16 15:20,5.0,9.8,220
2019-01-16 15:50,5.0,8.7,230
2019-01-16 16:00,4.9,8.0,230
2019-01-16 16:50,5.0,9.3,210
2019-01-16 17:20,5.0,8.2,220
2019-01-16 17:50,5.0,9.3,220
2019-01-16 18:20,5.0,9.3,220
2019-01-16 18:50,5.0,10.3,220
2019-01-16 19:00,5.1,10.0,220
2019-01-16 19:50,5.0,10.3,220
2019-01-16 20:20,5.0,10.8,230
2019-01-16 20:50,5.0,9.3,230
2019-01-16 21:20,5.0,9.3,230
2019-01-16 21:50,5.0,8.2,230
2019-01-16 22:00,4.6,7.0,240
2019-01-16 22:50,4.0,6.2,240
2019-01-16 23:20,4.0,7.2,240
2019-01-17 00:20,4.0,6.7,230
2019-01-17 00:20,4.0,6.7,230
2019-01-17 01:20,3.0,5.1,250
2019-01-17 01:50,3.0,5.1,250
2019-01-17 02:20,3.0,5.1,240
2019-01-17 02:50,2.0,4.1,240
2019-01-17 03:20,2.0,3.1,250
2019-01-17 03:50,2.0,3.6,320
2019-01-17 04:20,0.0,5.1,10
2019-01-17 04:50,-1.0,5.1,20
2019-01-17 05:20,-2.0,6.2,10
2019-01-17 06:20,-3.0,4.1,10
2019-01-17 06:50,-4.0,5.1,10
2019-01-17 06:50,-4.0,5.1,10
2019-01-17 07:20,-4.0,4.6,20
2019-01-17 07:50,-4.0,4.1,10
2019-01-17 08:20,-5.0,4.1,20
2019-01-17 08:50,-5.0,4.1,10
2019-01-17 09:20,-5.0,2.6,360
2019-01-17 09:50,-5.0,2.6,360
2019-01-17 10:20,-4.0,2.1,350
2019-01-17 10:50,-5.0,4.1,350
2019-01-17 11:20,-5.0,4.6,360
2019-01-17 11:50,-5.0,5.1,360
2019-01-17 12:20,-5.0,5.7,360
2019-01-17 12:50,-5.0,5.7,10
2019-01-17 13:20,-5.0,5.7,10
2019-01-17 14:00,-4.1,5.0,10
2019-01-17 14:20,-4.0,5.1,360
2019-01-17 15:00,-4.8,3.0,350
2019-01-17 15:50,-5.0,4.6,350
2019-01-17 15:50,-5.0,4.6,350
2019-01-17 17:00,-5.7,5.0,360
2019-01-17 17:50,-6.0,5.1,10
2019-01-17 18:50,-6.0,5.1,350
2019-01-17 19:00,-5.6,5.0,360
2019-01-17 19:50,-5.0,4.6,10
2019-01-17 20:00,-5.2,4.0,10
2019-01-17 20:50,-5.0,4.1,350
2019-01-17 21:20,-6.0,3.1,360
2019-01-17 21:50,-6.0,2.6,340
2019-01-17 22:00,-6.9,3.0,340
2019-01-17 22:50,-8.0,2.1,310
2019-01-17 23:20,-8.0,1.5,290
2019-01-17 23:20,-8.0,1.5,290
2019-01-18 00:20,-8.0,1.5,270
2019-01-18 00:20,-8.0,1.5,270
2019-01-18 01:50,-8.0,2.1,260
2019-01-18 02:20,-7.0,2.1,290
2019-01-18 02:50,-6.0,2.6,310
2019-01-18 03:20,-6.0,2.6,300
2019-01-18 03:50,-6.0,2.1,300
2019-01-18 04:00,-5.5,2.0,300
2019-01-18 04:50,-5.0,2.1,300
2019-01-18 05:20,-5.0,1.5,290
2019-01-18 05:50,-5.0,2.1,280
2019-01-18 06:20,-6.0,1.0,0
2019-01-18 07:00,-5.0,2.0,290
2019-01-18 07:50,-5.0,2.1,260
2019-01-18 08:20,-5.0,1.0,260
2019-01-18 08:50,-5.0,2.1,280
2019-01-18 09:20,-5.0,2.6,280
2019-01-18 09:50,-4.0,2.6,270
2019-01-18 10:20,-5.0,1.5,230
2019-01-18 10:50,-5.0,2.6,210
2019-01-18 11:20,-3.0,2.6,230
2019-01-18 11:50,-2.0,3.1,230
2019-01-18 12:20,-1.0,3.6,240
2019-01-18 12:50,0.0,3.6,240
2019-01-18 13:00,0.0,3.0,240
2019-01-18 13:50,1.0,3.6,260
2019-01-18 14:20,1.0,3.6,260
2019-01-18 14:50,1.0,2.6,270
2019-01-18 15:20,1.0,2.6,280
2019-01-18 15:50,0.0,2.1,270
2019-01-18 16:00,-0.5,2.0,270
2019-01-18 16:50,-1.0,2.1,260
2019-01-18 17:20,-2.0,1.5,260
2019-01-18 17:50,-2.0,2.1,260
2019-01-18 18:20,-3.0,2.1,240
2019-01-18 18:50,-3.0,1.5,260
2019-01-18 18:50,-3.0,1.5,260
2019-01-18 19:20,-2.0,1.5,300
2019-01-18 19:50,-2.0,1.5,310
2019-01-18 20:20,-2.0,1.5,310
2019-01-18 20:50,-2.0,1.5,280
2019-01-18 21:20,-2.0,1.5,280
2019-01-18 21:50,-3.0,0.5,0
2019-01-18 22:20,-3.0,1.5,260
2019-01-18 22:50,-4.0,2.1,230
2019-01-18 23:20,-6.0,1.5,210
2019-01-18 23:50,-6.0,2.1,210
2019-01-19 00:20,-7.0,1.5,170
2019-01-19 01:00,-4.4,2.0,190
2019-01-19 01:20,-4.0,2.1,170
2019-01-19 01:50,-4.0,2.1,170
2019-01-19 02:50,-4.0,1.5,200
2019-01-19 03:50,-5.0,2.6,210
2019-01-19 03:50,-5.0,2.6,210
2019-01-19 04:50,-4.0,2.6,210
2019-01-19 05:20,-4.0,1.5,240
2019-01-19 05:50,-5.0,3.1,210
2019-01-19 05:50,-5.0,3.1,210
2019-01-19 06:50,-4.0,3.6,220
2019-01-19 07:00,-2.9,3.0,230
2019-01-19 07:50,-5.0,2.6,230
2019-01-19 08:00,-2.8,3.0,230
2019-01-19 08:50,-4.0,3.1,210
2019-01-19 09:00,-4.1,3.0,220
2019-01-19 09:50,-3.0,3.1,210
2019-01-19 10:00,-1.3,3.0,230
2019-01-19 10:50,0.0,3.1,230
2019-01-19 11:20,1.0,3.1,240
2019-01-19 11:50,1.0,4.1,230
2019-01-19 12:20,1.0,3.6,240
2019-01-19 12:50,2.0,3.1,230
2019-01-19 13:00,1.6,4.0,230
2019-01-19 13:50,2.0,5.7,240
2019-01-19 14:20,1.0,5.7,240
2019-01-19 14:50,2.0,4.6,240
2019-01-19 15:20,2.0,4.6,240
2019-01-19 15:50,2.0,4.6,240
2019-01-19 15:50,2.0,4.6,240
2019-01-19 16:50,1.0,5.1,240
2019-01-19 17:20,1.0,5.1,250
2019-01-19 17:50,1.0,3.6,250
2019-01-19 18:20,1.0,3.6,250
2019-01-19 18:50,1.0,3.6,240
2019-01-19 19:00,1.1,4.0,240
2019-01-19 19:50,2.0,3.6,240
2019-01-19 20:20,2.0,4.6,240
2019-01-19 20:50,2.0,4.1,240
2019-01-19 21:20,2.0,4.1,240
2019-01-19 21:50,1.0,3.6,240
2019-01-19 22:20,1.0,4.6,240
2019-01-19 22:50,1.0,3.6,220
2019-01-19 23:20,0.0,3.6,220
2019-01-19 23:50,1.0,3.1,230
2019-01-20 00:20,1.0,3.6,240
2019-01-20 00:20,1.0,3.6,240
2019-01-20 01:00,0.8,3.0,220
2019-01-20 01:50,1.0,3.1,230
2019-01-20 02:20,1.0,3.1,240
2019-01-20 02:50,1.0,3.6,240
2019-01-20 03:20,1.0,3.1,240
2019-01-20 03:50,1.0,3.1,250
2019-01-20 04:00,0.9,3.0,250
2019-01-20 04:50,1.0,2.1,260
2019-01-20 05:20,0.0,1.5,260
2019-01-20 05:50,-1.0,1.5,260
2019-01-20 06:20,0.0,1.5,320
2019-01-20 06:50,-1.0,1.5,10
2019-01-20 07:00,-2.0,2.0,20
2019-01-20 07:50,-3.0,1.5,50
2019-01-20 08:20,-4.0,2.1,50
2019-01-20 08:50,-2.0,2.1,70
2019-01-20 08:50,-2.0,2.1,70
2019-01-20 09:20,-2.0,2.1,90
2019-01-20 09:50,-2.0,1.0,0
2019-01-20 10:20,-2.0,1.5,40
2019-01-20 10:50,-2.0,1.0,0
2019-01-20 11:20,-2.0,2.1,40
2019-01-20 11:50,-2.0,1.5,40
2019-01-20 12:20,-2.0,2.1,40
2019-01-20 12:50,-2.0,1.5,30
2019-01-20 13:50,-2.0,1.0,0
2019-01-20 14:20,-2.0,1.0,30
2019-01-20 15:20,-3.0,2.1,40
2019-01-20 15:50,-2.0,2.1,50
2019-01-20 16:20,-3.0,1.5,90
2019-01-20 17:00,-3.4,1.0,90
2019-01-20 17:50,-3.0,1.5,90
2019-01-20 17:50,-3.0,1.5,90
2019-01-20 18:20,-5.0,1.5,100
2019-01-20 19:00,-4.0,1.0,170
2019-01-20 19:50,-4.0,2.1,130
2019-01-20 20:00,-4.6,2.0,150
2019-01-20 20:50,-3.0,2.6,160
2019-01-20 21:20,-3.0,2.6,150
2019-01-20 21:20,-3.0,2.6,150
2019-01-20 22:00,-3.7,3.0,160
2019-01-20 22:50,-3.0,2.6,140
2019-01-20 23:20,-3.0,3.1,160
2019-01-20 23:50,-3.0,3.1,170
2019-01-21 00:20,-2.0,2.6,170
2019-01-21 00:20,-2.0,2.6,170
2019-01-21 00:20,-2.0,2.6,170
2019-01-21 01:50,-1.0,2.6,150
2019-01-21 02:20,-1.0,2.6,150
2019-01-21 02:50,-1.0,2.6,160
2019-01-21 03:20,-1.0,3.6,170
2019-01-21 04:00,-0.9,3.0,170
2019-01-21 04:50,-1.0,3.1,150
2019-01-21 05:20,-1.0,3.1,160
2019-01-21 05:50,-1.0,3.6,160
2019-01-21 06:20,0.0,3.1,160
2019-01-21 06:50,0.0,3.6,180
2019-01-21 07:00,-0.1,4.0,180
2019-01-21 07:50,0.0,4.1,170
2019-01-21 08:20,0.0,4.1,180
2019-01-21 08:50,0.0,4.1,160
2019-01-21 09:20,0.0,4.1,160
2019-01-21 09:50,0.0,3.6,140
2019-01-21 09:50,0.0,3.6,140
2019-01-21 10:50,0.0,4.1,120
2019-01-21 11:50,0.0,3.6,120
2019-01-21 12:20,0.0,3.1,110
2019-01-21 12:50,0.0,2.6,110
2019-01-21 13:00,-0.3,3.0,100
2019-01-21 13:50,0.0,2.6,90
2019-01-21 14:20,0.0,2.6,90
2019-01-21 14:50,0.0,2.1,90
2019-01-21 15:20,0.0,2.6,90
2019-01-21 15:50,0.0,2.6,80
2019-01-21 16:00,-0.3,2.0,70
2019-01-21 16:50,0.0,2.1,70
2019-01-21 17:20,0.0,2.1,80
2019-01-21 17:50,0.0,2.6,90
2019-01-21 18:20,0.0,2.6,90
2019-01-21 18:50,0.0,1.5,80
2019-01-21 19:00,-0.5,2.0,70
2019-01-21 19:50,-1.0,1.0,0
2019-01-21 20:20,-1.0,1.0,20
2019-01-21 20:50,-1.0,1.0,80
2019-01-21 21:20,-1.0,1.5,90
2019-01-21 21:50,-1.0,1.5,0
2019-01-21 21:50,-1.0,1.5,0
2019-01-21 22:20,-1.0,1.5,0
2019-01-21 22:50,-1.0,1.5,100
2019-01-21 23:50,-1.0,1.5,120
2019-01-22 00:20,-1.0,1.5,130
2019-01-22 00:20,-1.0,1.5,130
2019-01-22 01:20,-1.0,1.5,140
2019-01-22 01:50,-1.0,2.1,140
2019-01-22 02:20,-1.0,2.1,150
2019-01-22 02:50,-1.0,3.1,180
2019-01-22 03:50,-1.0,2.1,180
2019-01-22 03:50,-1.0,2.1,180
2019-01-22 04:20,-1.0,2.1,170
2019-01-22 04:50,-1.0,2.6,180
2019-01-22 05:50,-1.0,1.5,170
2019-01-22 05:50,-1.0,1.5,170
2019-01-22 06:50,-1.0,1.5,160
2019-01-22 06:50,-1.0,1.5,160
2019-01-22 07:50,-1.0,2.6,150
2019-01-22 08:20,-1.0,2.6,150
2019-01-22 08:50,-1.0,3.1,140
2019-01-22 08:50,-1.0,3.1,140
2019-01-22 09:50,-1.0,3.1,140
2019-01-22 10:00,-1.5,3.0,140
2019-01-22 10:50,-1.0,2.6,150
2019-01-22 10:50,-1.0,2.6,150
2019-01-22 11:50,-1.0,3.1,140
2019-01-22 12:00,-1.3,4.0,130
2019-01-22 12:50,-1.0,4.1,140
2019-01-22 13:00,-1.2,4.0,140
2019-01-22 13:50,-1.0,4.1,140
2019-01-22 14:20,0.0,4.1,150
2019-01-22 14:50,-1.0,3.1,160
2019-01-22 15:20,-1.0,3.1,150
2019-01-22 15:50,-2.0,3.1,140
2019-01-22 16:00,-1.7,3.0,130
2019-01-22 16:50,-2.0,3.1,140
2019-01-22 17:20,-2.0,3.6,150
2019-01-22 17:50,-2.0,3.6,140
2019-01-22 18:50,-2.0,3.1,130
2019-01-22 18:50,-2.0,3.1,130
2019-01-22 19:50,-2.0,3.1,130
2019-01-22 20:20,-2.0,2.6,130
2019-01-22 20:50,-2.0,3.1,140
2019-01-22 21:20,-2.0,2.6,130
2019-01-22 21:50,-2.0,2.1,130
2019-01-22 22:00,-1.8,3.0,120
2019-01-22 22:50,-2.0,2.1,120
2019-01-22 23:20,-2.0,2.6,110
2019-01-22 23:50,-2.0,2.6,120
2019-01-23 00:20,-2.0,2.6,120
2019-01-23 00:20,-2.0,2.6,120
2019-01-23 01:00,-1.9,3.0,130
2019-01-23 01:50,-2.0,3.1,120
2019-01-23 02:20,-2.0,3.1,130
2019-01-23 02:50,-2.0,2.6,130
2019-01-23 03:20,-2.0,3.1,130
2019-01-23 03:50,-2.0,3.6,130
2019-01-23 03:50,-2.0,3.6,130
2019-01-23 04:50,-3.0,3.6,120
2019-01-23 05:20,-3.0,3.6,120
2019-01-23 05:50,-4.0,3.6,130
2019-01-23 06:20,-3.0,4.6,140
2019-01-23 06:50,-4.0,4.6,140
2019-01-23 07:20,-4.0,4.6,140
2019-01-23 07:50,-4.0,4.6,130
2019-01-23 08:20,-4.0,4.1,130
2019-01-23 08:50,-4.0,3.6,130
2019-01-23 09:20,-4.0,3.1,130
2019-01-23 09:50,-3.0,3.1,140
2019-01-23 10:20,-3.0,3.1,140
2019-01-23 10:50,-3.0,3.6,130
2019-01-23 11:20,-3.0,4.6,140
2019-01-23 11:50,-3.0,4.1,140
2019-01-23 12:20,-3.0,4.1,150
2019-01-23 12:50,-3.0,4.1,160
2019-01-23 13:00,-3.1,4.0,160
2019-01-23 13:00,-3.1,4.0,160
2019-01-23 13:50,-3.0,3.1,150
2019-01-23 14:20,-3.0,3.1,120
2019-01-23 14:50,-3.0,3.1,140
2019-01-23 15:20,-3.0,3.6,140
2019-01-23 16:20,-5.0,2.6,120
2019-01-23 16:50,-5.0,2.6,130
2019-01-23 17:20,-5.0,3.1,130
2019-01-23 17:50,-5.0,3.1,130
2019-01-23 18:20,-5.0,2.6,120
2019-01-23 18:50,-5.0,2.6,120
2019-01-23 19:00,-5.2,3.0,120
2019-01-23 19:50,-5.0,2.1,130
2019-01-23 20:50,-6.0,2.1,130
2019-01-23 21:00,-6.0,2.0,130
2019-01-23 21:20,-6.0,2.1,130
2019-01-23 21:20,-6.0,2.1,130
2019-01-23 22:50,-6.0,2.6,140
2019-01-23 23:00,-6.0,3.0,140
2019-01-23 23:50,-6.0,2.6,140
2019-01-24 00:00,-5.9,3.0,140
2019-01-24 00:20,-6.0,3.1,140
2019-01-24 01:00,-6.4,3.0,140
2019-01-24 01:50,-7.0,3.1,140
2019-01-24 02:20,-6.0,3.6,140
2019-01-24 02:50,-7.0,4.1,140
2019-01-24 03:00,-6.5,3.0,140
2019-01-24 03:50,-7.0,3.1,130
2019-01-24 04:00,-6.6,3.0,130
2019-01-24 04:50,-6.0,2.6,130
2019-01-24 05:20,-7.0,3.1,130
2019-01-24 05:50,-6.0,3.6,140
2019-01-24 06:00,-6.1,4.0,150
2019-01-24 06:50,-6.0,3.6,140
2019-01-24 06:50,-6.0,3.6,140
2019-01-24 07:50,-5.0,3.6,150
2019-01-24 08:20,-5.0,3.1,160
2019-01-24 08:50,-5.0,3.6,150
2019-01-24 09:20,-5.0,4.1,150
2019-01-24 09:50,-5.0,3.6,150
2019-01-24 10:00,-5.0,4.0,150
2019-01-24 10:50,-5.0,3.6,150
2019-01-24 11:20,-4.0,3.1,150
2019-01-24 11:50,-4.0,3.6,140
2019-01-24 12:20,-4.0,3.1,150
2019-01-24 12:50,-4.0,3.1,160
2019-01-24 13:00,-3.8,3.0,150
2019-01-24 13:50,-4.0,4.6,160
2019-01-24 14:20,-4.0,3.1,170
2019-01-24 14:50,-4.0,2.6,170
2019-01-24 15:20,-3.0,2.6,160
2019-01-24 15:50,-4.0,3.6,150
2019-01-24 15:50,-4.0,3.6,150
2019-01-24 16:50,-3.0,3.1,150
2019-01-24 17:20,-4.0,2.1,140
2019-01-24 17:50,-4.0,2.1,130
2019-01-24 18:20,-4.0,1.5,110
2019-01-24 18:50,-4.0,1.5,120
2019-01-24 19:20,-4.0,2.1,110
2019-01-24 19:50,-4.0,2.1,100
2019-01-24 20:20,-4.0,2.6,120
2019-01-24 20:50,-4.0,2.1,140
2019-01-24 21:20,-3.0,2.1,140
2019-01-24 21:50,-3.0,2.6,140
2019-01-24 22:20,-3.0,2.6,150
2019-01-24 22:50,-3.0,1.5,140
2019-01-24 23:20,-4.0,1.0,120
2019-01-24 23:50,-4.0,1.5,90
2019-01-25 00:20,-4.0,1.5,60
2019-01-25 00:20,-4.0,1.5,60
2019-01-25 01:50,-4.0,2.6,100
2019-01-25 02:20,-4.0,2.6,110
2019-01-25 02:50,-4.0,3.1,110
2019-01-25 03:20,-4.0,2.6,120
2019-01-25 03:50,-4.0,3.1,130
2019-01-25 04:20,-4.0,2.6,120
2019-01-25 04:50,-4.0,3.6,130
2019-01-25 05:20,-4.0,3.6,110
2019-01-25 05:50,-4.0,3.1,110
2019-01-25 06:20,-4.0,3.1,120
2019-01-25 06:50,-5.0,3.1,110
2019-01-25 07:00,-5.2,3.0,110
2019-01-25 08:20,-6.0,3.1,110
2019-01-25 08:50,-6.0,3.6,110
2019-01-25 09:50,-6.0,3.1,130
2019-01-25 09:50,-6.0,3.1,130
2019-01-25 10:20,-5.0,3.1,130
2019-01-25 11:20,-5.0,3.1,150
2019-01-25 12:00,-4.4,3.0,150
2019-01-25 12:50,-4.0,3.1,140
2019-01-25 12:50,-4.0,3.1,140
2019-01-25 13:00,-3.9,3.0,130
2019-01-25 13:50,-3.0,3.1,140
2019-01-25 14:50,-4.0,2.1,160
2019-01-25 15:00,-4.0,2.0,150
2019-01-25 15:50,-4.0,2.1,160
2019-01-25 16:50,-5.0,3.1,150
2019-01-25 17:20,-6.0,3.1,140
2019-01-25 17:50,-6.0,3.1,150
2019-01-25 18:20,-6.0,3.1,150
2019-01-25 18:50,-7.0,3.1,160
2019-01-25 18:50,-7.0,3.1,160
2019-01-25 19:50,-7.0,3.6,150
2019-01-25 20:20,-7.0,3.1,130
2019-01-25 20:50,-7.0,2.6,140
2019-01-25 21:20,-7.0,3.1,130
2019-01-25 21:50,-7.0,3.1,130
2019-01-25 21:50,-7.0,3.1,130
2019-01-25 22:50,-7.0,2.6,130
2019-01-25 23:20,-7.0,3.1,120
2019-01-25 23:50,-6.0,3.6,120
2019-01-26 00:20,-6.0,3.6,120
2019-01-26 00:20,-6.0,3.6,120
2019-01-26 00:20,-6.0,3.6,120
2019-01-26 02:20,-6.0,3.6,120
2019-01-26 02:50,-6.0,3.6,120
2019-01-26 03:20,-6.0,3.6,120
2019-01-26 03:50,-6.0,3.6,110
2019-01-26 04:00,-6.3,4.0,120
2019-01-26 04:50,-6.0,4.1,110
2019-01-26 05:20,-6.0,3.6,100
2019-01-26 05:50,-6.0,3.6,110
2019-01-26 06:20,-6.0,3.6,100
2019-01-26 06:50,-6.0,3.6,100
2019-01-26 07:00,-6.2,3.0,90
2019-01-26 07:50,-6.0,4.1,90
2019-01-26 08:20,-6.0,3.1,90
2019-01-26 08:50,-6.0,3.1,100
2019-01-26 09:20,-6.0,3.6,100
2019-01-26 09:50,-6.0,3.6,100
2019-01-26 10:20,-6.0,3.6,90
2019-01-26 10:50,-5.0,3.1,90
2019-01-26 11:20,-5.0,4.1,100
2019-01-26 11:50,-5.0,3.6,90
2019-01-26 12:20,-5.0,4.1,90
2019-01-26 12:50,-5.0,4.6,100
2019-01-26 12:50,-5.0,4.6,100
2019-01-26 13:50,-5.0,4.1,80
2019-01-26 14:20,-4.0,4.1,90
2019-01-26 14:50,-4.0,4.6,80
2019-01-26 15:20,-4.0,4.1,80
2019-01-26 15:50,-5.0,4.6,70
2019-01-26 16:20,-5.0,3.6,90
2019-01-26 16:50,-5.0,4.1,90
2019-01-26 17:20,-5.0,5.1,80
2019-01-26 17:50,-5.0,4.1,90
2019-01-26 18:20,-5.0,3.6,90
2019-01-26 18:50,-5.0,5.1,100
2019-01-26 18:50,-5.0,5.1,100
2019-01-26 19:20,-5.0,5.7,100
2019-01-26 19:50,-5.0,5.1,100
2019-01-26 20:20,-5.0,4.1,110
2019-01-26 20:50,-5.0,4.1,110
2019-01-26 21:20,-5.0,5.1,110
2019-01-26 21:50,-5.0,5.7,110
2019-01-26 22:20,-4.0,5.7,120
2019-01-26 22:50,-4.0,5.1,110
2019-01-26 23:20,-4.0,5.1,110
2019-01-26 23:50,-4.0,5.7,110
2019-01-27 00:20,-4.0,6.2,110
2019-01-27 00:20,-4.0,6.2,110
2019-01-27 01:20,-4.0,6.7,100
2019-01-27 01:50,-4.0,5.7,100
2019-01-27 02:50,-4.0,6.7,90
2019-01-27 02:50,-4.0,6.7,90
2019-01-27 03:20,-4.0,7.2,100
2019-01-27 03:50,-4.0,7.2,100
2019-01-27 04:50,-4.0,6.7,100
2019-01-27 05:00,-4.1,7.0,100
2019-01-27 05:50,-4.0,7.2,100
2019-01-27 06:20,-4.0,6.7,100
2019-01-27 06:50,-4.0,6.7,90
2019-01-27 06:50,-4.0,6.7,90
2019-01-27 07:50,-4.0,7.2,90
2019-01-27 08:00,-4.1,8.0,90
2019-01-27 08:50,-4.0,7.7,90
2019-01-27 09:00,-3.8,7.0,90
2019-01-27 09:50,-4.0,7.7,90
2019-01-27 09:50,-4.0,7.7,90
2019-01-27 10:50,-3.0,7.7,100
2019-01-27 11:20,-3.0,7.7,100
2019-01-27 11:50,-3.0,7.7,90
2019-01-27 12:20,-3.0,7.7,100
2019-01-27 12:50,-2.0,8.7,100
2019-01-27 12:50,-2.0,8.7,100
2019-01-27 13:50,-2.0,8.7,100
2019-01-27 14:20,-2.0,7.7,100
2019-01-27 14:50,-2.0,7.7,100
2019-01-27 15:00,-2.3,7.0,90
2019-01-27 15:00,-2.3,7.0,90
2019-01-27 15:00,-2.3,7.0,90
2019-01-27 16:50,-2.0,6.7,90
2019-01-27 17:20,-2.0,7.2,90
2019-01-27 17:50,-2.0,6.2,90
2019-01-27 18:20,-2.0,6.2,90
2019-01-27 18:50,-2.0,6.2,90
2019-01-27 18:50,-2.0,6.2,90
2019-01-27 19:50,-2.0,6.2,80
2019-01-27 20:20,-2.0,6.2,80
2019-01-27 20:50,-2.0,5.7,70
2019-01-27 21:20,-2.0,6.2,70
2019-01-27 21:50,-2.0,6.2,70
2019-01-27 22:20,-2.0,6.2,70
2019-01-27 22:50,-2.0,5.1,70
2019-01-27 23:20,-2.0,5.1,70
2019-01-27 23:50,-2.0,5.7,70
2019-01-28 00:20,-2.0,5.7,70
2019-01-28 00:20,-2.0,5.7,70
2019-01-28 00:20,-2.0,5.7,70
2019-01-28 01:50,-2.0,4.6,70
2019-01-28 02:20,-1.0,4.6,60
2019-01-28 02:50,-1.0,4.6,60
2019-01-28 03:20,-1.0,4.6,60
2019-01-28 03:50,-1.0,4.1,60
2019-01-28 04:20,-1.0,4.1,50
2019-01-28 04:50,-2.0,3.6,40
2019-01-28 05:20,-2.0,3.6,50
2019-01-28 05:50,-2.0,3.1,60
2019-01-28 06:20,-2.0,3.1,30
2019-01-28 06:50,-2.0,2.6,20
2019-01-28 07:00,-1.9,3.0,20
2019-01-28 07:50,-2.0,3.1,40
2019-01-28 08:20,-2.0,3.1,30
2019-01-28 08:50,-2.0,2.6,30
2019-01-28 08:50,-2.0,2.6,30
